id_solicitante,edad,sexo,ciudad,region,estrato,nivel_educativo,estado_civil,num_dependientes,tipo_empleo,antiguedad_laboral_meses,ingreso_mensual,gastos_fijos_mensuales,score_buro,num_creditos_anteriores,num_creditos_mora,dias_mora_max,monto_solicitado,plazo_meses,relacion_cuota_ingreso,tiene_codeudor,tiene_garantia,credito_aprobado
FC-00190,67,F,Bogotá,interior,5,universitario,union_libre,1,pensionado,1,8753933,3752045,562,0,0,0,2000000,12,0.0219,0,0,1
FC-00191,18,F,Pereira,interior,1,tecnico,casado,2,empleado_formal,14,1236789,486036,403,1,0,0,2000000,12,0.1548,0,1,0
FC-00192,45,F,Barranquilla,costa_norte,3,bachillerato,casado,0,empleado_formal,96,916618,486001,556,3,0,0,1000000,24,0.059,0,1,1
FC-00193,21,M,Cali,costa_norte,3,primaria,soltero,2,informal,1,1710579,931892,440,4,2,90,8000000,12,0.4477,0,0,0
FC-00194,50,F,Cartagena,costa_norte,5,bachillerato,union_libre,0,independiente,9,8070008,5748611,597,0,0,0,3000000,18,0.0252,0,0,1
FC-00195,43,M,Bucaramanga,interior,4,tecnico,union_libre,1,independiente,6,4686795,1966389,436,2,1,30,15000000,12,0.3064,0,1,0
FC-00196,33,M,Pereira,interior,4,primaria,casado,0,informal,36,3229660,1281786,554,1,0,0,8000000,12,0.2371,0,0,0
FC-00197,37,M,Medellín,interior,1,posgrado,soltero,1,empleado_formal,16,1534214,887129,389,2,1,60,2000000,60,0.0393,0,0,0
FC-00198,28,M,Bogotá,interior,6,bachillerato,casado,0,empleado_formal,58,9327874,5280114,751,2,0,0,1000000,36,0.0043,0,0,1
FC-00199,57,M,Cali,costa_norte,1,universitario,union_libre,3,empleado_formal,26,1174450,624649,467,4,0,0,2000000,60,0.0514,0,0,0
FC-00200,61,M,Medellín,interior,2,bachillerato,soltero,2,empleado_formal,48,600000,254590,557,2,2,60,3000000,12,0.4786,0,0,0
FC-00201,59,M,Cartagena,costa_norte,2,tecnico,casado,0,empleado_formal,16,1835658,1154942,386,5,3,30,2000000,36,0.0441,0,1,0
FC-00202,55,M,Bogotá,interior,1,primaria,casado,0,empleado_formal,65,1691683,641653,569,3,0,0,2000000,6,0.2125,0,0,0
FC-00203,70,F,Cúcuta,costa_norte,1,tecnico,casado,2,independiente,59,1051154,526638,623,3,2,120,3000000,24,0.1543,0,0,0
FC-00204,37,F,Cali,costa_norte,5,primaria,soltero,4,empleado_formal,50,7695635,3759536,523,1,0,0,5000000,24,0.0351,0,0,1
FC-00205,56,M,Cartagena,costa_norte,5,tecnico,divorciado,0,empleado_formal,54,6234473,3259389,657,0,0,0,1000000,12,0.0154,1,0,1
FC-00206,51,F,Cúcuta,costa_norte,1,posgrado,union_libre,2,empleado_formal,33,1067422,748328,357,4,0,0,5000000,18,0.318,1,1,0
FC-00207,26,F,Manizales,interior,3,bachillerato,casado,1,empleado_formal,30,2334002,1219764,350,2,0,0,1000000,24,0.0232,1,1,0
FC-00208,49,F,Medellín,interior,1,bachillerato,union_libre,2,independiente,29,1069853,797736,537,1,1,30,2000000,18,0.1269,0,0,0
FC-00209,43,M,Bogotá,interior,1,universitario,casado,0,empleado_formal,5,1071355,426192,350,2,0,0,500000,60,0.0141,1,0,0
FC-00210,25,M,Cali,costa_norte,3,tecnico,union_libre,0,empleado_formal,30,2107394,738907,350,3,0,0,3000000,12,0.1363,1,0,0
FC-00211,33,F,Cali,costa_norte,2,bachillerato,soltero,1,informal,16,600000,292530,544,0,0,0,2000000,36,0.135,1,1,1
FC-00212,59,F,Cali,costa_norte,1,bachillerato,union_libre,1,independiente,172,963568,514068,417,2,2,120,5000000,12,0.4967,0,1,0
FC-00213,55,M,Pereira,interior,4,universitario,divorciado,2,empleado_formal,31,3738887,2221074,508,1,1,30,2000000,36,0.0217,0,0,0
FC-00214,62,M,Medellín,interior,4,tecnico,soltero,3,empleado_formal,73,4752144,3495458,558,3,1,60,1000000,48,0.0071,0,0,1
FC-00215,38,F,Bucaramanga,interior,2,tecnico,casado,2,desempleado,0,379501,227925,350,0,0,0,2000000,6,0.9472,0,0,0
FC-00216,25,F,Cali,costa_norte,3,universitario,soltero,3,pensionado,59,2402646,864987,400,0,0,0,2000000,12,0.0797,0,0,0
FC-00217,43,F,Barranquilla,costa_norte,2,bachillerato,soltero,3,independiente,10,2418217,973793,532,4,1,60,1000000,36,0.0167,1,0,0
FC-00218,41,M,Bogotá,interior,4,tecnico,divorciado,5,empleado_formal,102,4208604,1904594,376,3,1,180,3000000,6,0.1281,0,0,0
FC-00219,44,F,Bogotá,interior,4,bachillerato,casado,0,empleado_formal,1,4226662,2368188,427,0,0,0,1000000,18,0.0161,0,0,0
FC-00220,20,F,Bogotá,interior,1,posgrado,casado,3,pensionado,25,1164164,557262,658,0,0,0,1000000,12,0.0822,0,1,1
FC-00221,36,M,Cali,costa_norte,2,tecnico,union_libre,0,independiente,37,1368535,656692,507,2,0,0,500000,12,0.035,0,0,0
FC-00222,40,M,Bogotá,interior,1,bachillerato,union_libre,3,independiente,57,706329,509760,444,4,0,0,3000000,18,0.2883,1,0,0
FC-00223,66,F,Barranquilla,costa_norte,2,bachillerato,divorciado,3,desempleado,0,612279,362696,350,2,0,0,1000000,12,0.1563,0,1,0
FC-00224,67,M,Bogotá,interior,2,universitario,casado,2,independiente,12,2441316,1707421,418,1,0,0,15000000,12,0.5882,0,1,0
FC-00225,30,M,Cali,costa_norte,2,universitario,soltero,2,empleado_formal,10,1405303,871278,384,3,0,0,1000000,18,0.0483,1,1,0
FC-00226,62,F,Bogotá,interior,6,tecnico,soltero,4,empleado_formal,148,14747224,10089722,781,1,0,0,8000000,18,0.0368,0,0,1
FC-00227,47,F,Barranquilla,costa_norte,6,posgrado,soltero,1,desempleado,0,555985,357675,397,1,0,0,500000,24,0.0486,1,1,0
FC-00228,65,M,Medellín,interior,3,bachillerato,soltero,0,independiente,59,1556411,1069350,608,6,0,0,1000000,12,0.0615,1,0,1
FC-00229,37,M,Bogotá,interior,3,tecnico,soltero,1,desempleado,0,503020,329386,350,6,0,0,3000000,18,0.4048,0,0,0
FC-00230,56,F,Barranquilla,costa_norte,6,posgrado,union_libre,2,desempleado,0,670804,354591,556,0,0,0,500000,18,0.0506,1,0,0
FC-00231,32,M,Pereira,interior,3,tecnico,soltero,2,independiente,8,2401590,1778343,416,1,0,0,3000000,6,0.2245,0,1,0
FC-00232,21,M,Bogotá,interior,5,universitario,soltero,1,empleado_formal,33,6311844,4052533,594,2,0,0,3000000,18,0.0323,0,0,1
FC-00233,41,M,Bogotá,interior,5,universitario,union_libre,2,pensionado,26,6821264,3594025,561,0,0,0,3000000,36,0.0178,1,1,1
FC-00234,51,F,Bucaramanga,interior,1,primaria,union_libre,2,informal,16,1198779,439814,443,1,0,0,1000000,18,0.0566,1,0,0
FC-00235,66,M,Bogotá,interior,3,universitario,soltero,3,desempleado,0,321871,222930,527,4,2,90,5000000,18,1.0545,1,0,0
FC-00236,31,F,Medellín,interior,3,posgrado,casado,1,informal,12,2395402,1545360,434,1,0,0,8000000,24,0.1806,1,0,0
FC-00237,42,F,Bogotá,interior,2,universitario,casado,1,informal,18,1500601,679603,350,0,0,0,500000,12,0.0319,1,0,0
FC-00238,55,M,Cali,costa_norte,1,bachillerato,union_libre,4,empleado_formal,25,1306179,554516,491,0,0,0,10000000,24,0.414,0,0,0
FC-00239,70,F,Bogotá,interior,3,universitario,union_libre,0,empleado_formal,69,2215311,1361027,601,6,0,0,1000000,24,0.0244,0,1,1
FC-00240,41,M,Bogotá,interior,3,bachillerato,divorciado,3,independiente,2,2815243,1960076,587,0,0,0,3000000,12,0.102,1,0,1
FC-00241,21,M,Bogotá,interior,2,bachillerato,soltero,1,pensionado,31,892002,429498,627,2,0,0,2000000,12,0.2146,1,0,1
FC-00242,59,M,Cali,costa_norte,1,tecnico,divorciado,1,independiente,14,1096578,726547,350,1,0,0,2000000,24,0.0986,1,0,0
FC-00243,38,M,Bogotá,interior,3,bachillerato,soltero,4,empleado_formal,27,2052147,1523570,350,5,2,30,5000000,60,0.0735,0,0,0
FC-00244,68,M,Bucaramanga,interior,2,primaria,soltero,1,empleado_formal,53,1301448,919721,474,3,0,0,1000000,36,0.0311,0,1,1
FC-00245,57,M,Medellín,interior,2,tecnico,casado,0,empleado_formal,19,2415688,1800569,664,0,0,0,1000000,18,0.0281,0,0,1
FC-00246,65,F,Medellín,interior,1,bachillerato,union_libre,1,desempleado,0,326065,173121,478,1,0,0,8000000,6,4.4097,0,0,0
FC-00247,39,F,Cartagena,costa_norte,4,primaria,union_libre,1,empleado_formal,51,6487214,2478469,434,1,0,0,5000000,12,0.0738,0,0,1
FC-00248,30,M,Medellín,interior,3,posgrado,soltero,2,empleado_formal,32,2769020,1310050,567,2,2,60,5000000,24,0.0976,0,0,0
FC-00249,37,F,Cartagena,costa_norte,4,tecnico,casado,0,independiente,21,4012106,2903757,556,2,0,0,2000000,48,0.0169,0,0,0
FC-00250,19,M,Cali,costa_norte,2,tecnico,soltero,1,pensionado,5,1479673,880585,607,0,0,0,500000,12,0.0323,1,0,1
FC-00251,43,F,Medellín,interior,2,primaria,casado,3,informal,36,1366493,1023203,763,4,0,0,5000000,12,0.3503,0,0,1
FC-00252,54,F,Cali,costa_norte,3,bachillerato,casado,1,independiente,33,1477796,852938,669,3,1,180,3000000,36,0.0822,1,0,0
FC-00253,37,F,Cartagena,costa_norte,2,tecnico,soltero,0,empleado_formal,49,952560,500893,513,4,0,0,3000000,24,0.1703,0,1,0
FC-00254,25,F,Bogotá,interior,1,bachillerato,divorciado,4,empleado_formal,6,1343995,706410,387,2,0,0,8000000,24,0.3219,0,1,0
FC-00255,36,F,Barranquilla,costa_norte,3,primaria,casado,0,independiente,5,2620402,1528702,500,0,0,0,10000000,12,0.3653,1,1,0
FC-00256,34,M,Barranquilla,costa_norte,3,bachillerato,casado,1,independiente,3,2400415,1386062,567,0,0,0,1000000,24,0.0225,0,0,1
FC-00257,31,F,Medellín,interior,4,universitario,union_libre,3,empleado_formal,4,2562495,1042644,379,3,0,0,2000000,6,0.1403,1,0,0
FC-00258,44,F,Bogotá,interior,4,universitario,soltero,3,independiente,26,3992368,1631352,406,5,2,120,2000000,24,0.0271,1,1,0
FC-00259,52,M,Bogotá,interior,5,bachillerato,casado,0,independiente,4,6485978,3669095,585,5,0,0,2000000,24,0.0167,0,1,1
FC-00260,40,F,Barranquilla,costa_norte,2,bachillerato,casado,4,independiente,47,843276,394581,525,4,1,60,5000000,36,0.2402,1,0,0
FC-00261,23,M,Medellín,interior,1,bachillerato,divorciado,0,independiente,30,726625,415683,510,0,0,0,2000000,24,0.1488,0,0,0
FC-00262,39,F,Bogotá,interior,5,tecnico,soltero,2,empleado_formal,8,4940440,1858004,469,2,0,0,500000,24,0.0055,0,0,1
FC-00263,36,M,Bogotá,interior,2,posgrado,soltero,1,empleado_formal,3,1804813,653648,591,4,0,0,1000000,6,0.0996,0,0,0
FC-00264,68,F,Bogotá,interior,3,primaria,soltero,1,desempleado,0,300388,122423,422,5,0,0,1000000,24,0.18,0,0,0
FC-00265,27,F,Cúcuta,costa_norte,2,bachillerato,soltero,0,independiente,3,1812553,1101532,514,1,0,0,8000000,36,0.1788,1,1,1
FC-00266,23,F,Medellín,interior,5,bachillerato,casado,0,informal,3,8531066,4621095,592,3,0,0,3000000,18,0.0239,0,0,1
FC-00267,27,M,Medellín,interior,3,tecnico,soltero,1,independiente,6,2735003,1349220,685,3,0,0,500000,12,0.0175,0,0,1
FC-00268,60,M,Bucaramanga,interior,4,bachillerato,soltero,1,empleado_formal,18,3121087,1309836,708,0,0,0,3000000,18,0.0652,0,0,1
FC-00269,29,F,Barranquilla,costa_norte,3,universitario,soltero,0,independiente,43,2769905,1175210,443,0,0,0,8000000,12,0.2765,1,0,0
FC-00270,66,M,Medellín,interior,2,bachillerato,casado,2,independiente,74,1409498,773829,431,6,0,0,2000000,36,0.0575,0,1,0
FC-00271,47,M,Medellín,interior,6,tecnico,union_libre,0,informal,48,13644779,8616308,580,0,0,0,3000000,36,0.0089,1,0,1
FC-00272,38,M,Cartagena,costa_norte,3,universitario,casado,0,informal,23,3863216,1919233,603,2,0,0,3000000,24,0.042,0,1,1
FC-00273,56,F,Medellín,interior,1,bachillerato,soltero,2,empleado_formal,22,600000,247251,533,1,0,0,1000000,24,0.0901,0,0,1
FC-00274,66,F,Cali,costa_norte,2,tecnico,soltero,2,informal,93,814190,492438,570,5,0,0,1000000,24,0.0664,1,0,0
FC-00275,43,M,Barranquilla,costa_norte,6,tecnico,casado,2,independiente,1,13643758,8958518,686,0,0,0,2000000,12,0.014,1,0,1
FC-00276,37,M,Barranquilla,costa_norte,6,bachillerato,casado,0,pensionado,102,23051082,10183641,716,6,1,180,3000000,36,0.0053,0,1,1
FC-00277,53,F,Barranquilla,costa_norte,2,primaria,soltero,3,empleado_formal,26,1570114,974385,595,0,0,0,3000000,6,0.3434,1,0,0
FC-00278,36,M,Bogotá,interior,2,tecnico,soltero,1,informal,22,2181439,949952,416,6,0,0,10000000,24,0.2479,0,1,0
FC-00279,25,M,Bogotá,interior,3,bachillerato,soltero,2,empleado_formal,41,2677536,1797829,490,3,0,0,2000000,6,0.1343,0,0,0
FC-00280,26,F,Bogotá,interior,2,bachillerato,divorciado,4,empleado_formal,70,2234705,1431222,382,0,0,0,5000000,6,0.4021,1,0,0
FC-00281,55,F,Bogotá,interior,6,universitario,soltero,1,independiente,20,14447318,6569888,818,1,1,30,2000000,24,0.0075,0,0,1
FC-00282,35,F,Cartagena,costa_norte,2,tecnico,casado,3,informal,45,1365712,635023,350,1,0,0,3000000,36,0.089,0,0,0
FC-00283,50,F,Bogotá,interior,1,bachillerato,soltero,1,independiente,68,872503,358268,483,3,0,0,2000000,18,0.1556,1,1,0
FC-00284,59,M,Medellín,interior,3,bachillerato,divorciado,3,empleado_formal,9,2792814,1769712,514,0,0,0,3000000,36,0.0435,0,0,0
FC-00285,71,M,Bucaramanga,interior,1,posgrado,soltero,2,informal,76,600000,287038,350,1,0,0,2000000,12,0.3191,0,0,0
FC-00286,37,F,Medellín,interior,2,bachillerato,soltero,1,independiente,4,1504072,667979,597,1,0,0,500000,6,0.0597,1,1,1
FC-00287,38,M,Bucaramanga,interior,4,tecnico,union_libre,0,desempleado,0,386796,205618,571,0,0,0,2000000,36,0.2094,1,0,0
FC-00288,63,M,Medellín,interior,5,universitario,union_libre,1,empleado_formal,39,5801272,4106114,447,3,1,120,8000000,24,0.0746,1,0,0
FC-00289,28,M,Cali,costa_norte,3,bachillerato,soltero,2,independiente,5,1595235,954611,474,1,0,0,2000000,12,0.12,1,0,0
FC-00290,71,M,Ibagué,interior,2,posgrado,soltero,2,empleado_formal,9,1449227,1039885,408,2,0,0,500000,18,0.0234,0,1,0
FC-00291,32,M,Cali,costa_norte,4,posgrado,casado,3,desempleado,0,574443,221486,518,2,0,0,1000000,36,0.0705,0,0,0
FC-00292,56,M,Medellín,interior,1,tecnico,casado,3,empleado_formal,1,1472385,623591,448,0,0,0,2000000,36,0.055,0,0,0
FC-00293,45,F,Cali,costa_norte,5,posgrado,union_libre,2,independiente,14,7101398,4339687,571,2,2,60,2000000,18,0.0191,0,0,0
FC-00294,50,M,Medellín,interior,2,tecnico,soltero,1,empleado_formal,2,2223446,1558087,498,1,0,0,5000000,6,0.4042,0,0,1
FC-00295,70,F,Bogotá,interior,4,posgrado,soltero,2,empleado_formal,57,4002835,1730276,536,0,0,0,1000000,36,0.0101,0,0,1
FC-00296,71,F,Manizales,interior,3,universitario,soltero,0,informal,78,2575371,1153973,646,1,0,0,5000000,36,0.0786,0,0,1
FC-00297,59,F,Cali,costa_norte,3,universitario,soltero,1,independiente,55,2193569,885753,458,2,0,0,3000000,24,0.074,0,0,0
FC-00298,67,F,Bogotá,interior,1,tecnico,casado,1,independiente,20,1047878,557042,455,0,0,0,5000000,12,0.4568,1,0,0
FC-00299,61,M,Bogotá,interior,5,primaria,divorciado,2,independiente,9,2308146,847542,615,1,0,0,500000,18,0.0147,1,0,1
FC-00300,47,F,Bogotá,interior,4,universitario,soltero,2,independiente,15,4172883,1875834,553,4,0,0,5000000,60,0.0362,1,1,1
FC-00301,33,F,Barranquilla,costa_norte,3,bachillerato,casado,0,independiente,120,3959435,1780954,523,1,1,120,1000000,18,0.0171,0,1,0
FC-00302,60,M,Cartagena,costa_norte,1,bachillerato,soltero,0,informal,1,1264069,784158,498,2,0,0,1000000,24,0.0428,0,1,0
FC-00303,49,F,Medellín,interior,4,bachillerato,divorciado,1,desempleado,0,432341,175547,466,1,0,0,500000,18,0.0785,1,0,0
FC-00304,62,F,Medellín,interior,3,universitario,soltero,0,empleado_formal,2,2980082,1535859,421,2,0,0,10000000,18,0.2278,0,0,0
FC-00305,54,F,Bogotá,interior,3,bachillerato,casado,1,empleado_formal,88,2994874,1168326,585,1,0,0,5000000,48,0.0567,0,0,1
FC-00306,34,F,Cúcuta,costa_norte,4,bachillerato,soltero,3,empleado_formal,36,5507386,3923762,570,2,2,90,3000000,24,0.0295,0,0,0
FC-00307,55,F,Medellín,interior,4,universitario,casado,1,desempleado,0,496206,336968,502,0,0,0,500000,18,0.0684,1,0,0
FC-00308,35,F,Bucaramanga,interior,2,universitario,soltero,1,pensionado,6,1918522,825800,409,3,1,30,5000000,12,0.2495,1,0,0
FC-00309,40,M,Cali,costa_norte,3,bachillerato,casado,0,independiente,11,3764169,2779279,631,0,0,0,1000000,12,0.0254,0,0,1
FC-00310,61,F,Cali,costa_norte,5,universitario,soltero,2,empleado_formal,70,6048021,2272167,607,0,0,0,1000000,36,0.0067,0,1,1
FC-00311,59,M,Medellín,interior,3,bachillerato,casado,2,desempleado,0,561851,368264,439,0,0,0,2000000,24,0.1925,1,0,0
FC-00312,25,M,Bucaramanga,interior,5,universitario,soltero,1,informal,48,7037208,3684850,672,0,0,0,5000000,36,0.0288,1,0,1
FC-00313,30,F,Bogotá,interior,3,bachillerato,soltero,2,empleado_formal,13,2988197,2057466,350,2,0,0,3000000,48,0.0341,0,0,0
FC-00314,61,F,Barranquilla,costa_norte,4,bachillerato,soltero,2,pensionado,16,4520960,1584989,638,0,0,0,3000000,12,0.0635,1,0,1
FC-00315,30,F,Cali,costa_norte,2,bachillerato,soltero,2,desempleado,0,635910,258473,380,0,0,0,3000000,24,0.2551,1,0,0
FC-00316,43,M,Bogotá,interior,5,bachillerato,casado,2,empleado_formal,31,8509914,4720543,717,2,1,60,5000000,12,0.0562,0,0,1
FC-00317,57,F,Bogotá,interior,3,bachillerato,union_libre,1,empleado_formal,10,2415545,1056104,386,4,1,120,3000000,60,0.0375,0,0,0
FC-00318,55,F,Manizales,interior,2,tecnico,casado,2,empleado_formal,8,1294670,828417,350,1,1,60,500000,36,0.0156,1,0,0
FC-00319,48,M,Bogotá,interior,2,universitario,union_libre,2,desempleado,0,535005,323367,406,2,0,0,2000000,18,0.2538,0,0,0
FC-00320,25,M,Medellín,interior,6,bachillerato,soltero,1,independiente,22,10728926,5434506,817,3,0,0,8000000,24,0.0403,0,0,1
FC-00321,46,M,Medellín,interior,3,tecnico,soltero,4,informal,24,2690596,1730611,580,0,0,0,500000,24,0.01,1,0,1
FC-00322,32,M,Medellín,interior,3,tecnico,casado,1,empleado_formal,78,1446227,554504,486,0,0,0,500000,18,0.0235,0,1,0
FC-00323,19,F,Medellín,interior,3,bachillerato,union_libre,1,independiente,101,3463927,2256069,633,5,3,60,8000000,12,0.2211,0,0,0
FC-00324,63,F,Bucaramanga,interior,2,tecnico,divorciado,0,empleado_formal,60,1353166,795296,350,3,1,60,1000000,18,0.0502,0,0,0
FC-00325,45,F,Barranquilla,costa_norte,4,tecnico,soltero,1,independiente,30,7116915,3621737,552,0,0,0,5000000,12,0.0673,0,0,1
FC-00326,29,M,Barranquilla,costa_norte,1,universitario,casado,4,desempleado,0,462075,165290,438,5,0,0,500000,60,0.0327,0,0,0
FC-00327,28,M,Cali,costa_norte,3,tecnico,casado,2,empleado_formal,65,3691339,1561737,443,6,1,120,2000000,12,0.0519,0,0,0
FC-00328,69,F,Bogotá,interior,3,tecnico,union_libre,0,desempleado,0,663069,281164,635,3,0,0,5000000,24,0.4078,0,0,0
FC-00329,50,F,Bogotá,interior,3,universitario,casado,2,empleado_formal,18,2437743,1699408,508,0,0,0,3000000,48,0.0418,0,1,1
FC-00330,20,F,Manizales,interior,3,primaria,soltero,1,empleado_formal,1,3102154,1912378,617,1,1,90,2000000,24,0.0349,1,0,1
FC-00331,48,M,Bogotá,interior,5,tecnico,soltero,1,independiente,24,6985920,3324081,518,4,0,0,2000000,60,0.0086,1,0,1
FC-00332,30,M,Medellín,interior,3,tecnico,casado,1,informal,31,2539652,1438226,524,2,0,0,500000,24,0.0106,1,0,0
FC-00333,57,F,Bogotá,interior,3,primaria,soltero,4,empleado_formal,100,2373193,1591326,466,4,0,0,2000000,18,0.0572,0,0,0
FC-00334,41,M,Bogotá,interior,1,tecnico,soltero,2,pensionado,24,962526,644356,399,0,0,0,2000000,12,0.1989,0,0,0
FC-00335,35,F,Bogotá,interior,5,primaria,soltero,3,empleado_formal,201,5335240,3797506,653,0,0,0,1000000,12,0.0179,0,1,1
FC-00336,32,M,Bogotá,interior,3,bachillerato,soltero,3,informal,15,1719234,1115996,470,4,0,0,15000000,36,0.3534,1,1,0
FC-00337,19,M,Medellín,interior,1,bachillerato,divorciado,4,desempleado,0,575960,277317,544,3,0,0,8000000,36,0.5626,0,0,0
FC-00338,27,M,Cartagena,costa_norte,1,posgrado,soltero,0,empleado_formal,12,1626305,775857,412,1,1,30,5000000,12,0.2943,0,1,0
FC-00339,18,M,Bogotá,interior,2,universitario,divorciado,2,independiente,20,1889911,1275991,489,4,0,0,2000000,18,0.0718,1,1,1
FC-00340,26,F,Medellín,interior,4,bachillerato,union_libre,2,independiente,52,5964208,4329452,608,2,0,0,2000000,36,0.0136,0,1,1
FC-00341,44,M,Cúcuta,costa_norte,4,primaria,divorciado,0,independiente,51,3814787,2126099,595,0,0,0,2000000,12,0.0502,0,0,1
FC-00342,18,F,Cali,costa_norte,3,posgrado,casado,2,pensionado,20,1168024,457414,446,0,0,0,8000000,12,0.6556,0,1,0
FC-00343,58,M,Bogotá,interior,4,primaria,union_libre,1,empleado_formal,51,2639348,1961134,685,1,0,0,1000000,36,0.0153,0,0,1
FC-00344,35,F,Barranquilla,costa_norte,3,universitario,union_libre,0,independiente,27,2602537,1658113,462,0,0,0,5000000,12,0.1839,0,0,0
FC-00345,50,F,Medellín,interior,4,tecnico,casado,3,desempleado,0,642093,333681,486,1,0,0,3000000,12,0.4472,0,0,0
FC-00346,49,M,Medellín,interior,3,bachillerato,casado,2,independiente,1,1527028,873292,493,5,0,0,3000000,12,0.1881,0,1,0
FC-00347,65,F,Cali,costa_norte,2,bachillerato,union_libre,2,empleado_formal,47,2412002,1662767,538,2,0,0,3000000,60,0.0375,0,1,1
FC-00348,22,M,Pereira,interior,2,tecnico,divorciado,0,pensionado,14,1285505,926344,350,1,0,0,2000000,6,0.2796,0,0,0
FC-00349,38,F,Barranquilla,costa_norte,2,bachillerato,casado,3,desempleado,0,529955,228955,375,4,0,0,2000000,36,0.1529,0,1,0
FC-00350,38,M,Bogotá,interior,4,bachillerato,soltero,1,independiente,164,4250242,2996349,670,2,2,30,5000000,36,0.0476,0,0,1
FC-00351,68,M,Bucaramanga,interior,1,bachillerato,union_libre,0,empleado_formal,56,1105469,524368,466,3,0,0,2000000,6,0.3252,1,1,0
FC-00352,43,F,Bucaramanga,interior,4,tecnico,casado,1,empleado_formal,18,4237187,2234461,596,3,0,0,2000000,24,0.0255,0,0,1
FC-00353,24,M,Medellín,interior,2,posgrado,soltero,2,independiente,41,1982824,892250,468,1,0,0,3000000,48,0.0514,1,1,0
FC-00354,63,M,Cartagena,costa_norte,2,universitario,soltero,3,informal,32,1662690,1097089,410,2,0,0,2000000,18,0.0817,1,1,0
FC-00355,33,F,Bogotá,interior,3,universitario,casado,0,informal,180,2371357,1191202,507,1,1,90,3000000,12,0.1211,0,0,0
FC-00356,34,M,Manizales,interior,2,bachillerato,soltero,3,informal,29,2163998,1184760,353,3,0,0,2000000,24,0.05,0,0,0
FC-00357,38,F,Medellín,interior,3,bachillerato,soltero,3,empleado_formal,81,600000,391586,420,4,0,0,3000000,24,0.2704,0,0,0
FC-00358,51,M,Pereira,interior,2,primaria,soltero,1,informal,63,1054033,761289,459,0,0,0,2000000,18,0.1288,0,0,0
FC-00359,55,M,Pereira,interior,5,universitario,soltero,1,desempleado,0,572600,402716,586,2,0,0,2000000,36,0.1415,0,0,0
FC-00360,42,F,Cartagena,costa_norte,2,universitario,union_libre,4,independiente,70,1941558,1089124,456,1,1,60,3000000,18,0.1049,1,0,0
FC-00361,40,M,Cúcuta,costa_norte,3,universitario,soltero,0,informal,65,2931444,1792040,571,2,2,90,5000000,6,0.3066,1,0,0
FC-00362,25,M,Cali,costa_norte,3,universitario,union_libre,0,independiente,122,1679350,832551,404,3,0,0,2000000,24,0.0644,0,0,0
FC-00363,43,M,Medellín,interior,3,posgrado,casado,1,empleado_formal,9,1945083,766981,435,4,0,0,10000000,24,0.278,0,0,0
FC-00364,60,F,Barranquilla,costa_norte,3,universitario,soltero,4,desempleado,0,498879,243870,450,0,0,0,3000000,24,0.3252,1,0,0
